Unobstructed;Orthogonal planes;H-bonds bridging;exactmw;amw;lipinskiHBA;lipinskiHBD;NumRotatableBonds;NumHBD;NumHBA;NumHeavyAtoms;NumAtoms;NumHeteroatoms;NumAmideBonds;FractionCSP3;NumRings;NumAromaticRings;NumAliphaticRings;NumSaturatedRings;NumHeterocycles;NumAromaticHeterocycles;NumSaturatedHeterocycles;NumAliphaticHeterocycles;NumSpiroAtoms;NumBridgeheadAtoms;NumAtomStereoCenters;NumUnspecifiedAtomStereoCenters;labuteASA;tpsa;CrippenClogP;CrippenMR;chi0v;chi1v;chi2v;chi3v;chi4v;chi0n;chi1n;chi2n;chi3n;chi4n;hallKierAlpha;kappa1;kappa2;kappa3;Phi;exactmw;amw;lipinskiHBA;lipinskiHBD;NumRotatableBonds;NumHBD;NumHBA;NumHeavyAtoms;NumAtoms;NumHeteroatoms;NumAmideBonds;FractionCSP3;NumRings;NumAromaticRings;NumAliphaticRings;NumSaturatedRings;NumHeterocycles;NumAromaticHeterocycles;NumSaturatedHeterocycles;NumAliphaticHeterocycles;NumSpiroAtoms;NumBridgeheadAtoms;NumAtomStereoCenters;NumUnspecifiedAtomStereoCenters;labuteASA;tpsa;CrippenClogP;CrippenMR;chi0v;chi1v;chi2v;chi3v;chi4v;chi0n;chi1n;chi2n;chi3n;chi4n;hallKierAlpha;kappa1;kappa2;kappa3;Phi
1;1;1;147,0320284;147,133;3;1;1;1;2;11;16;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;63,50962288;61,09;1,25648;38,1163;5,612076558;2,972704946;1,260950199;1,260950199;0,687340448;5,612076558;2,972704946;1,260950199;1,260950199;0,687340448;-1,82;7,288932462;2,842546747;1,553738017;1,883557387;137,0589;137,142;4;3;1;2;3;10;17;4;1;0;1;1;0;0;1;1;0;0;0;0;0;0;58,0374;68,01;-0,3149;35,8906;5,242213;2,753214;1,073604;1,073604;0,586622;5,242213;2,753214;1,073604;1,073604;0,586622;-1,42;6,69655;2,931903;1,294592;1,963364
1;1;1;137,0476785;137,138;3;3;1;2;2;10;17;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;58,09199178;63,32;0,967;37,8137;5,242213232;2,787773283;1,157634178;1,157634178;0,62569656;5,242213232;2,787773283;1,157634178;1,157634178;0,62569656;-1,51;6,60778563;2,389632707;1,253904639;1,579018067;137,0589;137,142;4;3;1;2;3;10;17;4;1;0;1;1;0;0;1;1;0;0;0;0;0;0;58,0374;68,01;-0,3149;35,8906;5,242213;2,753214;1,073604;1,073604;0,586622;5,242213;2,753214;1,073604;1,073604;0,586622;-1,42;6,69655;2,931903;1,294592;1,963364
1;1;0;167,0218576;167,12;5;1;2;1;3;12;17;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;67,40507681;80,44;1,293;40,0557;5,928573139;3,087853317;1,325073797;1,325073797;0,725723238;5,928573139;3,087853317;1,325073797;1,325073797;0,725723238;-1,91;8,189108028;2,996670139;1,570828976;2,045004624;137,0589;137,142;4;3;1;2;3;10;17;4;1;0;1;1;0;0;1;1;0;0;0;0;0;0;58,0374;68,01;-0,3149;35,8906;5,242213;2,753214;1,073604;1,073604;0,586622;5,242213;2,753214;1,073604;1,073604;0,586622;-1,42;6,69655;2,931903;1,294592;1,963364
1;0;0;181,1830497;181,323;1;1;2;1;1;13;36;1;0;1;2;0;2;2;0;0;0;0;0;0;0;0;82,29181416;12,03;3,2414;56,8817;8,72576835;6,210343431;3,681747952;3,681747952;2,871844021;8,72576835;6,210343431;3,681747952;3,681747952;2,871844021;-0,04;9,51254062;4,994598612;2,97802804;3,65471709;113,0841;113,16;2;1;0;1;2;8;19;2;0;0,833333;1;0;1;1;0;0;0;0;0;0;0;0;49,20173;32,59;1,7807;32,3065;4,929961;3,130714;1,572135;1,572135;1,059891;4,929961;3,130714;1,572135;1,572135;1,059891;-0,53;5,603869;2,698436;1,218716;1,89021
0;0;0;321,9800482;323,099;8;4;2;4;7;18;29;9;0;0,555555556;2;1;1;1;2;1;1;1;0;0;4;4;108,5863883;124,78;-2,0894;62,0321;10,57141839;5,881186865;3,280502904;3,280502904;2,079311522;8,985421854;5,088188596;2,71563197;2,71563197;1,7595979;-1;13,43209877;4,938271605;2,147552958;3,685075107;267,0968;267,245;9;5;2;4;9;19;32;9;0;0,5;3;2;1;1;3;2;1;1;0;0;4;4;106,8462;139,54;-1,98;62,7448;9,787302;5,686375;3,178383;3,178383;2,166091;9,787302;5,686375;3,178383;3,178383;2,166091;-1,81;12,23544;4,384239;1,747613;2,823321
1;0;1;182,999014;183,188;4;1;0;1;3;12;17;5;1;0;2;1;1;0;1;0;0;1;0;0;0;0;69,26267426;63,24;0,1187;41,094;6,75889082;4,756219286;3,037413809;3,037413809;2,292514319;5,942394239;3,273056038;1,648263738;1,648263738;1,120554721;-1,36;7,297762662;2,071155483;0,830651881;1,259566762;109,0528;109,128;2;0;0;0;1;8;15;2;0;0,166667;1;1;0;0;1;1;0;0;0;0;0;0;47,97424;26,94;0,62842;30,139;4,664863;2,442989;0,968703;0,968703;0,487308;4,664863;2,442989;0,968703;0,968703;0,487308;-1,05;5,093885;1,820042;0,964169;1,158885
0;0;1;138,0316941;138,122;3;2;1;2;2;10;16;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;57,54633484;57,53;1,0904;35,0661;5,112076558;2,722704946;1,114255286;1,114255286;0,604007114;5,112076558;2,722704946;1,114255286;1,114255286;0,604007114;-1,51;6,60778563;2,389632707;1,253904639;1,579018067;123,0796;123,159;3;2;0;1;3;9;18;3;0;0,333333;1;1;0;0;1;1;0;0;0;0;0;0;53,94047;51,8;0,67564;35,9184;5,549128;2,760453;0,99958;0,99958;0,753224;5,549128;2,760453;0,99958;0,99958;0,753224;-1,12;6,006904;2,009487;1,384109;1,3412
1;0;1;163,0857953;163,184;5;2;1;1;5;12;21;5;0;0,285714286;2;2;0;0;2;2;0;0;0;0;0;0;69,26091843;69,62;0,4284;45,4094;6,728011971;3,739232432;1,770223324;1,770223324;1,130176971;6,728011971;3,739232432;1,770223324;1,770223324;1,130176971;-1,65;7,023795339;2,438647607;0,827346404;1,427380141;299,1191;299,392;5;1;3;1;5;20;41;6;2;0,785714;2;0;2;2;1;0;1;1;0;2;2;2;122,7429;72,47;1,7093;75,7957;13,18617;8,067262;4,818629;4,818629;4,152815;12,36967;6,673415;4,465075;4,465075;3,927926;-1,04;15,35076;4,755362;2,340793;3,649922
1;1;0;304,2402303;304,474;2;2;2;2;2;22;54;2;0;0,8;3;0;3;2;0;0;0;0;0;0;6;6;134,8649192;40,46;4,0847;90,3756;14,43803279;8,904161003;7,61472556;7,61472556;5,856792364;14,43803279;8,904161003;7,61472556;7,61472556;5,856792364;-0,6;16,26456279;5,206803385;2,140020071;3,849380936;304,2402;304,474;2;2;1;2;2;22;54;2;0;1;6;0;6;6;0;0;0;0;1;4;9;9;134,2325;40,46;3,6084;86,1256;14,43803;9,591048;10,03635;10,03635;8,867727;14,43803;9,591048;10,03635;10,03635;8,867727;-0,08;14,27887;3,77072;1,304991;2,447347
0;0;1;267,0967539;267,245;9;5;2;4;9;19;32;9;0;0,5;3;2;1;1;3;2;1;1;0;0;4;4;106,8461601;139,54;-1,98;62,7448;9,787302124;5,686375131;3,178383098;3,178383098;2,166090822;9,787302124;5,686375131;3,178383098;3,178383098;2,166090822;-1,81;12,23544093;4,384238854;1,747612859;2,823320817;189,9378;190,984;4;2;0;2;2;9;12;5;0;0;1;1;0;0;1;1;0;0;0;0;0;0;58,06129;65,72;-0,1743;35,3834;5,857808;2,967579;1,363003;1,363003;0,606946;4,271811;2,174581;0,773964;0,773964;0,393362;-0,84;6,282549;2,181454;1,289274;1,522788
1;0;0;269,1164267;269,304;5;1;4;1;4;20;35;5;0;0,133333333;2;2;0;0;0;0;0;0;0;0;0;0;116,745691;65,26;3,8662;78,3463;11,31590483;6,091696001;2,773770466;2,773770466;1,670734096;11,31590483;6,091696001;2,773770466;2,773770466;1,670734096;-2,69;13,73498854;5,967879591;3,198072633;4,098437889;210,0164;210,141;6;3;3;3;3;15;21;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;83,3935;111,9;0,7812;47,3199;7,298436;3,765244;1,673864;1,673864;0,998017;7,298436;3,765244;1,673864;1,673864;0,998017;-2,37;10,70918;3,786348;2,305256;2,703245
1;0;0;140,0585775;140,142;4;1;0;1;3;10;18;4;0;0,333333333;1;1;0;0;1;1;0;0;0;0;0;0;57,133599;54,86;-0,61798;37,0407;5,841060446;2,880025751;1,403809296;1,403809296;0,67204822;5,841060446;2,880025751;1,403809296;1,403809296;0,67204822;-1,32;6,795207373;2,131452398;1,000048408;1,448366105;125,0701;125,135;5;4;0;2;5;9;16;5;0;0,25;1;1;0;0;1;1;0;0;0;0;0;0;52,13507;90,71;-0,65558;33,3888;4,996341;2,418991;0,781806;0,781806;0,523919;4,996341;2,418991;0,781806;0,781806;0,523919;-1,39;5,741406;1,847976;1,247879;1,178887
0;0;1;306,1255944;306,361;3;3;3;3;3;23;41;3;0;0,1;3;3;0;0;0;0;0;0;0;0;0;0;134,658177;60,69;4,1577;89,8764;12,76984402;7,384922008;4,333964941;4,333964941;2,8842904;12,76984402;7,384922008;4,333964941;4,333964941;2,8842904;-2,94;14,97496117;5,687909658;2,73211248;3,703314187;156,0687;156,188;2;0;1;0;2;12;20;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;70,92779;25,78;2,1436;47,468;6,513229;3,790962;1,592217;1,592217;1,028549;6,513229;3,790962;1,592217;1,592217;1,028549;-1,7;6,976639;3,133048;1,320753;1,821512
0;0;1;194,0803756;194,194;6;0;0;0;6;14;24;6;0;0,375;2;2;0;0;2;2;0;0;0;0;0;0;79,02895702;61,82;-1,0293;51,196;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;-1,85;8,735233269;2,567947901;0,875774163;1,602258853;193,9991;194,083;2;1;1;1;1;13;15;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;69,41424;37,3;1,9412;33,2333;5,94467;3,01101;1,333032;1,333032;0,728496;5,94467;3,01101;1,333032;1,333032;0,728496;-1,59;9,497642;3,041112;1,466085;2,2218
0;0;1;158,0179358;158,103;2;1;1;1;1;11;15;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;61,08317189;37,3;1,663;33,3173;5,34344164;2,799712352;1,176627757;1,176627757;0,702130651;5,34344164;2,799712352;1,176627757;1,176627757;0,702130651;-1,45;7,654712042;2,654492041;1,339222442;1,847215654;194,0804;194,194;6;0;0;0;6;14;24;6;0;0,375;2;2;0;0;2;2;0;0;0;0;0;0;79,02896;61,82;-1,0293;51,196;8,182701;4,107928;2,316513;2,316513;1,47118;8,182701;4,107928;2,316513;2,316513;1,47118;-1,85;8,735233;2,567948;0,875774;1,602259
0;0;1;194,0803756;194,194;6;0;0;0;6;14;24;6;0;0,375;2;2;0;0;2;2;0;0;0;0;0;0;79,02895702;61,82;-1,0293;51,196;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;-1,85;8,735233269;2,567947901;0,875774163;1,602258853;158,0179;158,103;2;1;1;1;1;11;15;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;61,08317;37,3;1,663;33,3173;5,343442;2,793729;1,158815;1,158815;0,661389;5,343442;2,793729;1,158815;1,158815;0,661389;-1,45;7,654712;2,654492;1,517008;1,847216
0;0;1;194,0803756;194,194;6;0;0;0;6;14;24;6;0;0,375;2;2;0;0;2;2;0;0;0;0;0;0;79,02895702;61,82;-1,0293;51,196;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;-1,85;8,735233269;2,567947901;0,875774163;1,602258853;158,0179;158,103;2;1;1;1;1;11;15;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;61,08317;37,3;1,663;33,3173;5,343442;2,799712;1,182004;1,182004;0,66897;5,343442;2,799712;1,182004;1,182004;0,66897;-1,45;7,654712;2,654492;1,339222;1,847216
1;0;0;194,0803756;194,194;6;0;0;0;6;14;24;6;0;0,375;2;2;0;0;2;2;0;0;0;0;0;0;79,02895702;61,82;-1,0293;51,196;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;-1,85;8,735233269;2,567947901;0,875774163;1,602258853;140,0274;140,113;2;1;1;1;1;10;15;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;56,91764;37,3;1,5239;33,3593;5,042827;2,68808;1,071568;1,071568;0,62151;5,042827;2,68808;1,071568;1,071568;0,62151;-1,38;6,736009;2,473197;1,31284;1,665948
0;0;1;194,0803756;194,194;6;0;0;0;6;14;24;6;0;0,375;2;2;0;0;2;2;0;0;0;0;0;0;79,02895702;61,82;-1,0293;51,196;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;-1,85;8,735233269;2,567947901;0,875774163;1,602258853;140,0274;140,113;2;1;1;1;1;10;15;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;56,91764;37,3;1,5239;33,3593;5,042827;2,694063;1,104265;1,104265;0,63465;5,042827;2,694063;1,104265;1,104265;0,63465;-1,38;6,736009;2,473197;1,127136;1,665948
0;0;1;194,0803756;194,194;6;0;0;0;6;14;24;6;0;0,375;2;2;0;0;2;2;0;0;0;0;0;0;79,02895702;61,82;-1,0293;51,196;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;-1,85;8,735233269;2,567947901;0,875774163;1,602258853;122,0368;122,123;2;1;1;1;1;9;15;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;52,7521;37,3;1,3848;33,4013;4,742213;2,588415;1,02074;1,02074;0,58073;4,742213;2,588415;1,02074;1,02074;0,58073;-1,31;5,820039;2,306764;1,287705;1,491717
1;0;1;139,026943;139,11;4;1;1;1;3;10;15;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;56,87861259;63,37;1,3004;34,7612;5,020324849;2,633729172;1,060527754;1,060527754;0,574348523;5,020324849;2,633729172;1,060527754;1,060527754;0,574348523;-1,58;6,538764846;2,344994096;1,222616942;1,533336496;86,0844;86,138;2;2;0;2;2;6;16;2;0;1;1;0;1;1;1;0;1;1;0;0;0;0;37,92797;24,06;-0,8208;25,7394;3,828427;2,414214;0,957107;0,957107;0,603553;3,828427;2,414214;0,957107;0,957107;0,603553;-0,08;4,088919;2,157217;0,953692;1,470114
0;0;0;211,0593058;211,177;7;3;3;3;5;15;24;7;1;0,125;1;1;0;0;0;0;0;0;0;0;0;0;84,83987931;104,5;0,1646;51,2871;7,85122287;4,004519984;1,674112004;1,674112004;1,000326173;7,85122287;4,004519984;1,674112004;1,674112004;1,000326173;-2,15;10,92782101;4,378258362;2,408174363;3,189654915;211,0593;211,177;7;3;3;2;4;15;24;7;1;0,125;1;1;0;0;0;0;0;0;0;0;0;0;84,83988;111,91;-1,4936;47,858;7,889608;4,101063;1,694024;1,694024;1,017823;7,889608;4,101063;1,694024;1,694024;1,017823;-2,15;10,92782;4,378258;2,408174;3,189655
0;0;1;182,0843983;182,226;2;0;2;0;2;14;24;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;82,96807448;25,78;2,647;57,402;7,667929883;4,431513033;1,880441455;1,880441455;1,141562002;7,667929883;4,431513033;1,880441455;1,880441455;1,141562002;-1,96;8,629973277;4,325414892;2,263271662;2,666301066;241,1103;241,29;3;2;3;2;2;18;33;3;0;0,133333;2;2;0;0;0;0;0;0;0;0;0;0;106,0889;49,33;3,74524;72,6;10,39691;5,749098;3,03144;3,03144;1,81021;10,39691;5,749098;3,03144;3,03144;1,81021;-2,29;12,17443;4,918407;2,348383;3,3266
0;0;0;184,1000484;184,242;2;0;3;0;2;14;26;2;0;0,166666667;2;2;0;0;2;2;0;0;0;0;0;0;83,65767752;25,78;2,2618;55,882;7,927442907;4,727936212;2,201062553;2,201062553;1,387584075;7,927442907;4,727936212;2,201062553;2,201062553;1,387584075;-1,7;8,878890836;4,512089277;2,391599774;2,861596295;241,1103;241,29;3;2;3;2;2;18;33;3;0;0,133333;2;2;0;0;0;0;0;0;0;0;0;0;106,0889;49,33;3,74524;72,6;10,39691;5,749098;3,03144;3,03144;1,81021;10,39691;5,749098;3,03144;3,03144;1,81021;-2,29;12,17443;4,918407;2,348383;3,3266
0;0;1;184,0748963;184,202;4;0;2;0;4;14;22;4;0;0;2;2;0;0;2;2;0;0;0;0;0;0;81,37457113;50,5;2,892;52,65;7,407656536;4,168043026;1,606390267;1,606390267;0,936893817;7,407656536;4,168043026;1,606390267;1,606390267;0,936893817;-2,1;8,496118022;4,225738697;2,195288486;2,564455336;241,1103;241,29;3;2;3;2;2;18;33;3;0;0,133333;2;2;0;0;0;0;0;0;0;0;0;0;106,0889;49,33;3,74524;72,6;10,39691;5,749098;3,03144;3,03144;1,81021;10,39691;5,749098;3,03144;3,03144;1,81021;-2,29;12,17443;4,918407;2,348383;3,3266
0;0;0;198,1156984;198,269;2;0;4;0;2;15;29;2;0;0,230769231;2;2;0;0;2;2;0;0;0;0;0;0;90,02261963;25,78;2,6519;60,499;8,634549688;5,227936212;2,429615943;2,429615943;1,595545579;8,634549688;5,227936212;2,429615943;2,429615943;1,595545579;-1,7;9,839879701;5,247709579;3,166558276;3,442455398;241,1103;241,29;3;2;3;2;2;18;33;3;0;0,133333;2;2;0;0;0;0;0;0;0;0;0;0;106,0889;49,33;3,74524;72,6;10,39691;5,749098;3,03144;3,03144;1,81021;10,39691;5,749098;3,03144;3,03144;1,81021;-2,29;12,17443;4,918407;2,348383;3,3266
0;0;0;184,0748963;184,202;4;0;2;0;4;14;22;4;0;0;2;2;0;0;2;2;0;0;0;0;0;0;81,37457113;50,5;2,892;52,65;7,407656536;4,168043026;1,606390267;1,606390267;0,936893817;7,407656536;4,168043026;1,606390267;1,606390267;0,936893817;-2,1;8,496118022;4,225738697;2,195288486;2,564455336;230,0943;230,263;3;1;3;1;2;17;31;3;0;0,214286;2;2;0;0;0;0;0;0;0;0;1;1;99,64214;46,53;3,0365;66,5508;9,805162;5,420872;2,941891;2,941891;1,781186;9,805162;5,420872;2,941891;2,941891;1,781186;-2,03;11,45526;4,454043;2,228493;3,001306
0;0;1;255,0313768;255,255;7;5;1;4;5;17;26;8;1;0;2;1;1;0;1;0;0;1;0;0;0;0;96,95707811;121,52;-0,805;58,6424;9,283454684;6,018501218;3,670961559;3,670961559;2,775022543;8,466958103;4,535337971;2,263082749;2,263082749;1,495014059;-2,06;11,42613921;3,752653174;1,725232979;2,522255151;118,0491;118,096;6;6;0;4;4;8;14;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;45,14702;110,24;-3,0338;24,6602;3,971197;1,735599;0,468417;0,468417;0,131094;3,971197;1,735599;0,468417;0,468417;0,131094;-1,14;6,86;2,941182;1,538731;2,522064
0;0;1;201,090212;201,229;4;2;2;2;3;15;26;4;0;0,090909091;2;2;0;0;1;1;0;0;0;0;0;0;87,30519976;61,27;2,17432;58,6855;8,305742402;4,596001754;1,950195882;1,950195882;1,220872976;8,305742402;4,596001754;1,950195882;1,950195882;1,220872976;-2,1;9,454836706;3,958005095;2,224059419;2,494819457;201,0902;201,229;4;2;2;2;3;15;26;4;0;0,090909;2;2;0;0;1;1;0;0;0;0;0;0;87,3052;61,27;2,17432;58,6855;8,305742;4,596002;1,943381;1,943381;1,214245;8,305742;4,596002;1,943381;1,943381;1,214245;-2,1;9,454837;3,958005;2,224059;2,494819
0;0;1;158,0843983;158,204;2;4;0;2;2;12;22;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;70,79284905;52,04;2,0042;52,7728;6,618802154;3,815384141;1,969159096;1,969159096;1,399786246;6,618802154;3,815384141;1,969159096;1,969159096;1,399786246;-1,7;6,976638734;2,411370394;0,889434736;1,401938341;246,0905;246,273;4;1;1;1;4;19;29;4;0;0;4;3;1;0;2;1;0;1;0;0;0;0;109,4138;50,17;3,1336;75,7997;10,03779;6,065526;3,145608;3,145608;2,32176;10,03779;6,065526;3,145608;3,145608;2,32176;-2,75;10,19839;3,880276;1,573453;2,082767
1;0;1;194,0803756;194,194;6;0;0;0;6;14;24;6;0;0,375;2;2;0;0;2;2;0;0;0;0;0;0;79,02895702;61,82;-1,0293;51,196;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;8,182701232;4,107927643;2,316512895;2,316512895;1,471179885;-1,85;8,735233269;2,567947901;0,875774163;1,602258853;148,0524;148,161;2;1;2;1;1;11;19;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;64,79238;37,3;1,7844;43,1118;5,896914;3,249098;1,217933;1,217933;0,731664;5,896914;3,249098;1,217933;1,217933;0,731664;-1,57;7,536045;3,562154;2,667823;2,440414
1;1;0;484,1939488;484,602;2;0;3;0;2;38;62;2;0;0;8;8;0;0;2;2;0;0;0;0;0;0;220,1676077;9,86;9,5478;160,556;20,75083365;13,04377627;7,744495067;7,744495067;6,007318144;20,75083365;13,04377627;7,744495067;7,744495067;6,007318144;-5,08;21,04769427;8,222844241;3,072183869;4,554523989;178,0279;178,154;4;0;0;0;4;14;16;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;80,46149;95,16;1,17332;45,302;6,943555;3,549128;1,639498;1,639498;0,969682;6,943555;3,549128;1,639498;1,639498;0,969682;-2,82;9,269445;3,722971;1,369296;2,464991
0;0;0;298,0225859;298,21;8;0;2;0;6;22;28;8;0;0;3;2;1;0;0;0;0;0;0;0;0;0;121,841546;120,42;2,2784;73,0578;10,80801855;6,073792501;3,421696057;3,421696057;2,510330876;10,80801855;6,073792501;3,421696057;3,421696057;2,510330876;-3,42;13,55790886;4,552875381;1,705314214;2,805794068;202,0783;202,256;0;0;0;0;0;16;26;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;93,45542;0;4,584;70,146;8,773503;5,559401;3,392734;3,392734;2,669587;8,773503;5,559401;3,392734;3,392734;2,669587;-2,08;8,116402;2,732405;0,89195;1,386081
1;0;1;136,0524295;136,15;2;1;2;1;1;10;18;2;0;0,125;1;1;0;0;0;0;0;0;0;0;0;0;59,1170432;37,3;1,3137;37,7818;5,449320013;3,045521327;1,198174532;1,198174532;0,770482128;5,449320013;3,045521327;1,198174532;1,198174532;0,770482128;-1,31;6,805074799;3,011779445;1,895375402;2,04953844;95,03711;95,101;2;1;0;1;1;7;12;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0;40,81257;32,86;0,3749;27,0627;3,717649;2,031474;0,680528;0,680528;0,376866;3,717649;2,031474;0,680528;0,680528;0,376866;-1,05;4,118067;1,598931;0,891825;0,940644
1;0;1;95,03711378;95,101;2;1;0;1;1;7;12;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0;40,8125732;32,86;0,3749;27,0627;3,717649367;2,031474414;0,680528148;0,680528148;0,376865602;3,717649367;2,031474414;0,680528148;0,680528148;0,376865602;-1,05;4,118067227;1,598931215;0,891824957;0,940643748;170,0135;170,595;2;1;2;1;1;11;18;3;0;0,125;1;1;0;0;0;0;0;0;0;0;0;0;69,42031;37,3;1,9671;42,7918;6,505863;3,523152;1,520583;1,520583;0,902866;5,749934;3,145187;1,268607;1,268607;0,776878;-1,02;8,0802;3,394163;2,596796;2,493229
1;0;1;186,0680796;186,21;2;1;2;1;1;14;24;2;0;0,083333333;2;2;0;0;0;0;0;0;0;0;0;0;81,79870773;37,3;2,4669;55,2878;7,604020551;4,456204929;2,221612094;2,221612094;1,609564251;7,604020551;4,456204929;2,221612094;2,221612094;1,609564251;-1,83;8,754379607;3,499332613;1,592969852;2,188177576;95,03711;95,101;2;1;0;1;1;7;12;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0;40,81257;32,86;0,3749;27,0627;3,717649;2,031474;0,680528;0,680528;0,376866;3,717649;2,031474;0,680528;0,680528;0,376866;-1,05;4,118067;1,598931;0,891825;0,940644
0;0;1;95,03711378;95,101;2;1;0;1;1;7;12;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0;40,8125732;32,86;0,3749;27,0627;3,717649367;2,031474414;0,680528148;0,680528148;0,376865602;3,717649367;2,031474414;0,680528148;0,680528148;0,376865602;-1,05;4,118067227;1,598931215;0,891824957;0,940643748;186,0681;186,21;2;1;2;1;1;14;24;2;0;0,083333;2;2;0;0;0;0;0;0;0;0;0;0;81,79871;37,3;2,4669;55,2878;7,604021;4,450222;2,169227;2,169227;1,523366;7,604021;4,450222;2,169227;2,169227;1,523366;-1,83;8,75438;3,499333;1,739916;2,188178
1;1;0;103,0455703;103,19;1;1;0;1;2;6;15;2;0;1;1;0;1;1;1;0;1;1;0;0;0;0;42,50121843;12,03;0,3228;30,1947;4,553171996;3,439157589;1,83195123;1,83195123;1,297211622;3,736675415;2,28445705;0,84635267;0,84635267;0,515737207;0,31;4,468478605;2,47736697;1,185972283;1,845010217;401,8026;401,866;0;0;0;0;0;12;12;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;92,61722;0;3,4522;51,708;9,582783;4,791392;3,050439;3,050439;1,52522;5,267787;2,633893;1,156232;1,156232;0,578116;0,4;10,48065;3,641966;1,54351;3,180846
1;1;0;85,08914935;85,15;1;1;0;1;1;6;17;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0;38,74305052;12,03;0,7599;26,7207;4,035533906;2,707106781;1,207106781;1,207106781;0,801776695;4,035533906;2,707106781;1,207106781;1,207106781;0,801776695;-0,04;4,127785235;2,189674339;0,976756002;1,506417568;401,8026;401,866;0;0;0;0;0;12;12;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;92,61722;0;3,4522;51,708;9,582783;4,791392;3,050439;3,050439;1,52522;5,267787;2,633893;1,156232;1,156232;0,578116;0,4;10,48065;3,641966;1,54351;3,180846
1;0;1;208,0524295;208,216;2;0;0;0;2;16;24;2;0;0;3;2;1;0;0;0;0;0;0;0;0;0;92,5355946;34,14;2,7326;60,539;8,435298734;5,062948829;2,83978128;2,83978128;2,076593922;8,435298734;5,062948829;2,83978128;2,83978128;2,076593922;-2,22;9,038511761;3,136156554;1,069306335;1,771636744;76,00952;76,124;2;4;0;2;1;4;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,77781;52,04;-0,8113;20,9728;2,879445;1,189723;0;0;0;2,062949;0,781474;0;0;0;-0,31;3,69;1,061747;8,372622;0,979462
1;0;1;114,0429274;114,104;4;2;0;2;2;8;14;4;2;0,5;1;0;1;1;1;0;1;1;0;0;0;0;46,25101478;58,2;-1,7676;26,0194;4,230710143;2,322461853;0,892228525;0,892228525;0,482725915;4,230710143;2,322461853;0,892228525;0,892228525;0,482725915;-1,06;5,084092219;1,813699383;0,959498621;1,152626865;70,00548;70,047;2;1;0;1;1;5;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,42412;37,3;-0,2958;16,4688;2,432812;0,966406;0,123475;0,123475;0;2,432812;0,966406;0,123475;0,123475;0;-0,97;4,03;1,360033;3,03;1,096187
